내용링크,title,problem,level,분류,유사도,number
/problem/2743,단어 길이 재기,"알파벳으로만 이루어진 단어를 입력받아, 그 길이를 출력하는 프로그램을 작성하시오.첫째 줄에 입력으로 주어진 단어의 길이를 출력한다.",1.0,"구현,문자열,",기준,2743
/problem/9093,단어 뒤집기,"문장이 주어졌을 때, 단어를 모두 뒤집어서 출력하는 프로그램을 작성하시오. 단, 단어의 순서는 바꿀 수 없다. 단어는 영어 알파벳으로만 이루어져 있다.각 테스트 케이스에 대해서, 입력으로 주어진 문장의 단어를 모두 뒤집어 출력한다.",5.0,"구현,문자열,",1.9417873620986938,9093
/problem/4458,첫 글자를 대문자로,"문장을 읽은 뒤, 줄의 첫 글자를 대문자로 바꾸는 프로그램을 작성하시오.	각 줄의 첫글자를 대문자로 바꾼뒤 출력한다.",3.0,"구현,문자열,",1.9404507875442505,4458
/problem/1157,단어 공부,"알파벳 대소문자로 된 단어가 주어지면, 이 단어에서 가장 많이 사용된 알파벳이 무엇인지 알아내는 프로그램을 작성하시오. 단, 대문자와 소문자를 구분하지 않는다.첫째 줄에 이 단어에서 가장 많이 사용된 알파벳을 대문자로 출력한다. 단, 가장 많이 사용된 알파벳이 여러 개 존재하는 경우에는 ?를 출력한다.",5.0,"구현,문자열,",1.936100959777832,1157
/problem/4447,좋은놈 나쁜놈,"비키니시티에는 초능력을 가진 수퍼 히어로들로 바글바글하다. 스폰지밥과 패트릭은 주어진 문자열로 좋은놈과 나쁜놈을 골라내려 한다.스폰지밥: 우와, 문자열에서 강한 힘이 느껴지는데! 근데 좋은 놈인지 나쁜 놈인지 알 길이 없네.패트릭: 아니, 쉬운 것 같은데? 그냥 이름에서 'g'의 개수와 'b'의 개수만 세면 돼. 'g'가 더 많으면 좋은 놈. 'b'가 더 많으면 나쁜 놈. 위대하신 히어로 중의 히어로 'Algorithm Crunching Man' 을 떠올려 봐. 'g'가 2개 있고 'b'는 없지.스폰지밥: 오, 그렇구만. 그럼 'Green Lantern' 은 좋은 놈이고 'Boba Fett' 은 나쁜 놈이네?패트릭: 크~ 정답! 근데 'Boba Fett'이 누구야?스폰지밥: 됐고, 'Superman'은 어떨까?패트릭: ...그 분은 'g'랑 'b'가 같으니 중립이네.스폰지밥: 아~ 'g'랑 'b'가 없어도 같다고 보는구나. 역시 넌 천재! 이번엔 그럼 'Batman'은 어때? 난 좋은거 같던데.패트릭: 너 다크나이트 본 적 없지?스폰지밥: 아 알았어 그럼 'Green Goblin'은? 무서운 악당이던데.패트릭: 그건 'Green Goblin'에 대한 실례야. 그는 그의 과거로부터 고통받고 있다구. 사람이 말이야 내면을 봐야지. 말 안해도 알지?스폰지밥: 하아..패트릭.. 너 좀 대단한 듯. 근데 잠깐만, 너 설마 게살버거 제조법을 훔치려 했던 'Plankton' 을 중립이라 말하고 싶은 건 아니겠지?패트릭: 어차피 성공한 적도 없잖아.스폰지밥: 흠, 그렇긴 해. 볼수록 착하고 사실 친구가 필요한 것 뿐 이었어. 중립 맞네.패트릭: 좋아. 이제 하나하나 이름들을 살펴 볼까?스폰지밥: 야 패트릭, 우리가 이걸 귀찮게 하루종일 세고 앉아있어야 겠냐? (눈치를 준다.)패트릭: (...아!)  여태껏 우리 얘기를 엿들은 인간에게 시켜보자. 일을 잘 끝내면 게살버거 하나 사주지.스폰지밥: 역시 패트릭! 우리 우정 변치 말자!스폰지밥과 패트릭을 도와 히어로들이 착한지 나쁜지를 알아보자.각 줄마다 히어로의 이름과 하나의 공백을 사이로 ""is"" 를 출력한다.",4.0,"구현,문자열,",1.9306188821792603,4447
/problem/10988,팰린드롬인지 확인하기,"알파벳 소문자로만 이루어진 단어가 주어진다. 이때, 이 단어가 팰린드롬인지 아닌지 확인하는 프로그램을 작성하시오.팰린드롬이란 앞으로 읽을 때와 거꾸로 읽을 때 똑같은 단어를 말한다. level, noon은 팰린드롬이고, baekjoon, online, judge는 팰린드롬이 아니다.첫째 줄에 팰린드롬이면 1, 아니면 0을 출력한다.",4.0,"구현,문자열,",1.9287598729133606,10988
/problem/9086,문자열,문자열을 입력으로 주면 문자열의 첫 글자와 마지막 글자를 출력하는 프로그램을 작성하시오.각 테스트 케이스에 대해서 주어진 문자열의 첫 글자와 마지막 글자를 연속하여 출력한다.,1.0,"구현,문자열,",1.9276269674301147,9086
/problem/11719,그대로 출력하기 2,입력 받은 대로 출력하는 프로그램을 작성하시오.입력받은 그대로 출력한다.,3.0,"구현,문자열,",1.9260789155960083,11719
/problem/11718,그대로 출력하기,입력 받은 대로 출력하는 프로그램을 작성하시오.입력받은 그대로 출력한다.,1.0,"구현,문자열,",1.9260789155960083,11718
/problem/10808,알파벳 개수,"알파벳 소문자로만 이루어진 단어 S가 주어진다. 각 알파벳이 단어에 몇 개가 포함되어 있는지 구하는 프로그램을 작성하시오.단어에 포함되어 있는 a의 개수, b의 개수, …, z의 개수를 공백으로 구분해서 출력한다.",2.0,"구현,문자열,",1.9258787631988525,10808
/problem/1120,문자열,"길이가 N으로 같은 문자열 X와 Y가 있을 때, 두 문자열 X와 Y의 차이는 X[i] ≠ Y[i]인 i의 개수이다. 예를 들어, X=”jimin”, Y=”minji”이면, 둘의 차이는 4이다.두 문자열 A와 B가 주어진다. 이때, A의 길이는 B의 길이보다 작거나 같다. 이제 A의 길이가 B의 길이와 같아질 때 까지 다음과 같은 연산을 할 수 있다.A의 앞에 아무 알파벳이나 추가한다.A의 뒤에 아무 알파벳이나 추가한다.이때, A와 B의 길이가 같으면서, A와 B의 차이를 최소로 하는 프로그램을 작성하시오.A와 B의 길이가 같으면서, A와 B의 차이를 최소가 되도록 했을 때, 그 차이를 출력하시오.",7.0,"브루트포스 알고리즘,문자열,",기준,1120
/problem/1361,두 스트링 마스크,두 개의 문자열 S1과 S2가 주어진다. 각각의 문자열은 몇 개의 알파벳 대문자와 하나의 별표(*)가 있다.별표를 알파벳 대문자로 이루어진 문자열로 대체해서 (빈 문자열로 대체하는 것도 가능) 두 문자열을 같게 만들어야 한다.가능한 문자열 중 최소 길이인 문자열을 출력하는 프로그램을 작성하시오. 만약 불가능할 때는 -1을 출력한다.첫째 줄에 가능한 문자열 중 최소길이인 것을 출력한다. 만약 불가능할 때는 -1을 출력한다.,12.0,"브루트포스 알고리즘,문자열,",1.6239492893218994,1361
/problem/14584,암호 해독,"로마의 장군 카이사르는 로마군의 작전을 적이 모르게 하기 위하여 암호를 사용했다. 카이사르는 다음과 같이 문장에 있는 모든 알파벳 글자를 몇 칸 뒤의 알파벳으로 바꾸는 방식으로 암호를 만들었다. 아래 표는 모든 글자를 17칸 뒤의 알파벳으로 바꿨을 때 각 글자가 어떤 알파벳으로 바뀌는지 나타낸 표이다.이 방법에 따라 ‘Baekjoon Online Judge’를 암호화하면 ‘Srvbaffe Feczev Aluxv’가 된다.당신은 페르시아 군대의 장군으로서 카이사르의 암호를 해독해야 한다. 당신은 카이사르가 어떤 방법으로 문장을 암호화하는지는 알고 있지만 카이사르가 몇 칸 뒤의 알파벳으로 바꾸는지는 모른다. 다행히, 당신의 부하가 로마어 사전을 가져와서 이를 통해 카이사르의 암호를 해독할 수 있을 것으로 보인다. 보통 전령에는 보편적인 단어가 나오기 때문에 사전에 나오는 단어가 반드시 있을 것이다. 따라서 암호를 해독한 후, 해독한 문장에서 사전에 나오는 단어가 반드시 하나 이상 등장해야 한다.카이사르의 암호와 사전의 정보가 주어졌을 때, 암호를 해독하는 프로그램을 작성하여라.암호문을 해독하여 나온 원문을 출력한다. 모든 데이터에 대해서 답이 한 가지인 경우만 들어온다고 가정한다.",7.0,"브루트포스 알고리즘,문자열,",1.6191600561141968,14584
/problem/5555,반지,당신은 N개의 반지를 가지고 있다. 각각의 반지는 대문자 10 문자로 이루어진 문자열이 새겨져 있다. 반지는 문자열의 시작과 끝이 연결된 형태로 문자가 새겨져 있다. 반지에 각인된 문자열을 거꾸로 읽는 걱정은 없다.찾고자하는 문자열이 주어졌을 때 그 문자열을 포함하는 반지가 몇 개인지를 발견하는 프로그램을 작성하라.찾고자하는 문자열을 포함 반지의 개수를 나타내는 정수를 한 줄로 출력하라.,6.0,"브루트포스 알고리즘,문자열,",1.6164476871490479,5555
/problem/1254,팰린드롬 만들기,동호와 규완이는 212호에서 문자열에 대해 공부하고 있다. 규완이는 팰린드롬을 엄청나게 좋아한다. 팰린드롬이란 앞에서부터 읽으나 뒤에서부터 읽으나 같게 읽히는 문자열을 말한다.동호는 규완이를 위한 깜짝 선물을 준비했다. 동호는 규완이가 적어놓고 간 문자열 S에 0개 이상의 문자를 문자열 뒤에 추가해서 팰린드롬을 만들려고 한다. 동호는 가능하면 가장 짧은 문자열을 만들려고 한다.동호가 만들 수 있는 가장 짧은 팰린드롬의 길이를 출력하는 프로그램을 작성하시오.첫째 줄에 동호가 만들 수 있는 가장 짧은 팰린드롬의 길이를 출력한다.,9.0,"브루트포스 알고리즘,문자열,",1.5854219794273376,1254
/problem/1411,비슷한 단어,"만약 어떤 단어A를 숌스럽게 바꿔서 또다른 단어 B로 만든다면, 그 단어는 비슷한 단어라고 한다.어떤 단어를 숌스럽게 바꾼다는 말은 단어 A에 등장하는 모든 알파벳을 다른 알파벳으로 바꾼다는 소리다. 그리고, 단어에 등장하는 알파벳의 순서는 바뀌지 않는다. 두 개의 다른 알파벳을 하나의 알파벳으로 바꿀 수 없고, 임의의 알파벳을 자기 자신으로 바꾸는 것은 가능하다.예를 들어, 단어 abca와 zbxz는 비슷하다. 그 이유는 a를 z로 바꾸고, b는 그대로 b, c를 x로 바꾸면, abca가 zbxz가된다.단어가 여러 개 주어졌을 때, 몇 개의 쌍이 비슷한지 구하는 프로그램을 작성하시오.첫째 줄에 총 몇 개의 쌍이 비슷한지 출력한다.",9.0,"브루트포스 알고리즘,문자열,",1.5818402171134949,1411
/problem/1503,세 수 고르기,"M개의 자연수로 이루어진 집합 S와 자연수 N이 주어진다.S에 속하지 않는 자연수 x, y, z를 골라서, |N - xyz|의 최솟값을 구하는 프로그램을 작성하시오.첫째 줄에 |N - xyz|의 최솟값을 출력한다.",9.0,"브루트포스 알고리즘,",1.5786736711500131,1503
/problem/28064,이민희진,"이민희와 민희진을 연결하면 이민희진김서인과 서인국을 연결하면 김서인국박건과 건빵을 연결하면 박건빵민희는 한 사람의 이름 뒷부분이 다른 사람의 이름 앞부분과 같을 때, 이 둘을 연결하는 것을 재밌어한다.$N$명의 사람이 주어질 때, 연결할 수 있는 서로 다른 사람 쌍의 개수를 구해보자.각각 $S, T$라는 이름을 가진 두 사람을 연결할 수 있으려면 다음과 같은 조건을 충족해야 한다.$S, T$의 길이보다 작거나 같은 양의 정수 $k$가 존재하여, $S$의 앞 $k$글자와 $T$의 뒤 $k$글자가 일치하거나, $S$의 뒤 $k$글자와 $T$의 앞 $k$글자가 일치해야 한다.첫 줄에 연결할 수 있는 서로 다른 사람 쌍의 개수를 출력한다.",6.0,"브루트포스 알고리즘,문자열,",1.5681661367416382,28064
/problem/25643,문자열 탑 쌓기,"인경이는 $N$개의 문자열을 쌓아서 문자열 탑을 완성하려고 한다. 탑을 완성하기 위해서는 모든 문자열을 한 층에 하나씩 아래에서부터 순서대로 쌓아 올려야 한다.인경이는 문자열 탑의 꼭대기에 다음 순서의 문자열을 쌓을 수 있다. 단, 탑을 튼튼하게 만들기 위해서 탑의 꼭대기에 위치한 문자열과 새로 쌓으려는 문자열이 둘이 겹치는 부분이 완전히 동일하게 쌓아야 한다. 가장 첫 문자열인 경우는 바닥에 아무렇게나 쌓을 수 있다.  예를 들어, abc 위에 cab 를 쌓는다고 할 때, 일부가 겹치게 쌓는 경우의 수는 위와 같이 $5$개가 있다. 그 중에서 abc와 cab가 겹치는 부분이 완전히 동일한 경우만 쌓을 수 있다.인경이가 문자열을 잘 쌓는다면 $N$개의 문자열을 순서대로 쌓아서 문자열 탑을 완성하는 것이 가능할까?모든 문자열을 순서대로 쌓아서 탑을 완성할 수 있다면 1 을 그렇지 않다면 0 을 출력한다.",5.0,"브루트포스 알고리즘,문자열,",1.5572874546051025,25643
/problem/4399,끝인드롬,"알파벳 소문자로 되어있는 두 문자열 a와 b가 주어졌을 때, ax 또는 bx가 팰린드롬이 되는 가장 짧은 문자열 x를 찾는 프로그램을 작성하시오. 이때, ax와 bx가 둘 다 팰린드롬이면 안 된다.각 테스트 케이스에 대해서 문제의 조건을 만족하는 가장 짧은 x를 출력한다. 만약 그러한 x가 여러개라면 사전순으로 가장 앞서는 것을 출력한다. 조건을 만족하는 문자열이 없는 경우 ""No Solution.""을 출력한다.",15.0,"브루트포스 알고리즘,구현,문자열,",1.538722422373026,4399
/problem/11654,아스키 코드,"알파벳 소문자, 대문자, 숫자 0-9중 하나가 주어졌을 때, 주어진 글자의 아스키 코드값을 출력하는 프로그램을 작성하시오.입력으로 주어진 글자의 아스키 코드 값을 출력한다.",1.0,"구현,",기준,11654
/problem/17287,"The Deeper, The Better","대괄호, 중괄호, 소괄호와 0부터 9까지의 숫자로 이루어진 문자열 S가 주어진다. 문자열 S는 올바른 괄호 문자열에 숫자를 끼워 넣은 형태이고, 두 숫자가 서로 붙어있는 경우는 없다. 올바른 괄호 문자열은 다음과 같이 정의되어 있다.빈 문자열은 올바른 괄호 문자열이다.X가 올바른 괄호 문자열이라면, (X), {X}, [X]도 올바른 괄호 문자열이다.X와 Y가 올바른 괄호 문자열이라면, XY도 올바른 괄호 문자열이다.문자열 S에 포함된 모든 숫자는 점수를 획득하게 된다. 숫자가 얻는 점수는 괄호에 의해 결정되며, 다음과 같다.대괄호 '[', ']' 안에 있는 숫자는 3점중괄호 '{', '}' 안에 있는 숫자는 2점소괄호 '(', ')' 안에 있는 숫자는 1점한 숫자가 여러 개의 괄호 안에 있는 경우 각 괄호의 점수를 합한 값이 그 숫자의 점수이다. 주어진 숫자 중에서 가장 높은 점수를 받은 숫자를 a, a가 받은 점수를 b라고 할 때, b를 출력하시오. 단, 같은 숫자이더라도 위치가 다르면 점수를 따로 계산한다.첫째 줄에 b를 출력한다.",7.0,"구현,",1.8847631216049194,17287
/problem/2955,스도쿠 풀기,"스도쿠는 가로 9칸, 세로 9칸으로 이루어져 있는 표에 1부터 9까지의 숫자를 채워 넣는 퍼즐이다. 퍼즐을 푸는 방법은 각 가로줄과 세로줄에 1에서 9까지의 숫자를 한 번만 넣고, 3*3칸의 작은 격자에도 1에서 9까지의 숫자를 겹치지 않게 넣어야 한다.스도쿠를 푸는 방법에는 여러 가지 방법이 있다. 그 중 한가지 방법은 Cross-hatching이다.Cross-hatching방법을 이용할 때는, 먼저 숫자를 하나 골라야 한다. 그런 뒤에, 그 숫자가 등장하는 가로줄이나 세로줄 또는 3*3 박스에 선을 긋는다. 이렇게 선을 그었을 때, 3*3박스에 고른 숫자가 들어갈 수 있는 칸이 한 칸일 때, 그 숫자를 채우는 것이다.아래 그림 중 왼쪽 그림은 매우 조금만 숫자가 채워진 스도쿠이고, 오른쪽 그림은 cross-hatching 방법을 이용해서 4가 들어갈 수 있는 곳을 찾은 한가지 예이다.부분적으로 숫자가 채워진 스도쿠 퍼즐이 주어졌을 때, cross-hatching방법만을 이용해서 스도쿠를 푸는 프로그램을 작성하시오. 더이상 이 방법을 이용해서 풀 수 없을 때 까지 스도쿠를 풀어야 한다. 다른 방법을 이용하면 안 된다.입력으로 주어지는 스도쿠 퍼즐이 규칙을 지키지 않는 경우가 입력으로 주어질 수 있다. (예, 한 가로줄에 1이 2개 있는 경우, 숫자 1이 어떤 가로줄, 3*3박스, 세로줄에 있을 수 있는 곳이 전혀 없는 경우) 이런 경우도 판별해야 한다.올바른 스도쿠 퍼즐이고, 모순이 일어나지 않는다면, 입력과 같은 형식으로 cross-hatching만을 이용해서 푼 결과를 출력한다. 그렇지 않다면 ""ERROR""를 출력한다. (쌍따옴표는 출력하지 않는다)",14.0,"구현,",1.884173333644867,2955
/problem/2511,카드놀이,"0부터 9까지의 숫자가 표시된 카드를 가지고 두 사람 A와 B가 게임을 한다. A와 B에게는 각각 0에서 9까지의 숫자가 하나씩 표시된 10장의 카드뭉치가 주어진다. 두 사람은 카드를 임의의 순서로 섞은 후 숫자가 보이지 않게 일렬로 늘어  놓고 게임을 시작한다. 단, 게임 도중 카드의 순서를 바꿀 수는 없다.A와 B 각각이 늘어놓은 카드를 뒤집어서 표시된 숫자를 확인하는 것을 한 라운드라고 한다. 게임은 첫 번째 놓인 카드부터 시작하여 순서대로 10번의 라운드로 진행된다. 각 라운드에서는 공개된 숫자가 더 큰 사람이 승자가 된다. 승자에게는 승점 3점이 주어지고 패자에게는 승점이 주어지지 않는다. 만약 공개된 두 숫자가 같아서 비기게 되면, A, B 모두에게 승점 1점이 주어진다. 10번의 라운드가 모두 진행된 후, 총 승점이 큰 사람이 게임의 승자가 된다. 만약, A와 B의 총 승점이 같은 경우에는, 제일 마지막에 이긴 사람을 게임의 승자로 정한다. 그래도 승부가 나지 않는 경우는 모든 라운드에서 비기는 경우뿐이고 이 경우에 두 사람은 비겼다고 한다.예를 들어, 다음 표에서 3번째 줄은 각 라운드의 승자를 표시하고 있다. 표에서 D는 무승부를 나타낸다. 이 경우에 A의 총 승점은 16점이고, B는 13점이어서, A가 게임의 승자가 된다. 라운드12345678910A4567012398B1234567890승AAAABBBBDA아래 표의 경우에는 A와 B의 총 승점은 13점으로 같다. 마지막으로 승부가 난 라운드는 7번째 라운드이고, 이 라운드의 승자인 B가 게임의 승자가 된다. 라운드12345678910A9172630485B6392107485승ABBDAABDDDA와 B가 늘어놓은 카드의 숫자가 순서대로 주어질 때, 게임의 승자가 A인지 B인지, 또는 비겼는지 결정하는 프로그램을 작성하시오.첫 번째 줄에는 게임이 끝난 후, A와 B가 받은 총 승점을 순서대로 빈칸을 사이에 두고 출력한다. 두 번째 줄에는 이긴 사람이 A인지 B인지 결정해서, 이긴 사람을 문자 A 또는 B로 출력한다. 만약 비기는 경우에는 문자 D를 출력한다. ",4.0,"구현,",1.861146092414856,2511
